170.591, 129.318, 5.696, 21.968 False
170.403, 129.321, 5.643, 22.001 False
170.215, 129.323, 5.601, 22.034 False
170.029, 129.326, 5.570, 22.067 False
169.843, 129.329, 5.548, 22.100 False
169.658, 129.331, 5.526, 22.133 False
169.474, 129.334, 5.509, 22.166 False
169.290, 129.336, 5.498, 22.199 False
169.106, 129.339, 5.497, 22.232 False
168.923, 129.341, 5.503, 22.265 False
168.738, 129.344, 5.514, 22.298 False
168.554, 129.346, 5.527, 22.331 False
168.369, 129.349, 5.542, 22.364 False
168.183, 129.351, 5.556, 22.397 False
167.997, 129.354, 5.567, 22.430 False
167.811, 129.356, 5.576, 22.463 False
167.625, 129.359, 5.581, 22.496 False
167.439, 129.361, 5.583, 22.529 False
167.253, 129.364, 5.581, 22.562 False
167.067, 129.366, 5.576, 22.595 False
166.881, 129.369, 5.569, 22.628 False
166.696, 129.371, 5.559, 22.661 False
166.511, 129.374, 5.547, 22.694 False
166.326, 129.376, 5.533, 22.727 False
166.142, 129.379, 5.516, 22.760 False
165.959, 129.381, 5.498, 22.793 False
165.776, 129.384, 5.477, 22.826 False
165.594, 129.386, 5.456, 22.859 False
165.413, 129.388, 5.433, 22.892 False
165.233, 129.391, 5.410, 22.925 False
165.053, 129.393, 5.387, 22.958 False
164.874, 129.395, 5.368, 22.991 False
164.696, 129.397, 5.352, 23.024 False
164.517, 129.400, 5.342, 23.057 False
164.339, 129.402, 5.341, 23.090 False
164.161, 129.404, 5.347, 23.123 False
163.982, 129.406, 5.365, 23.156 False
163.802, 129.409, 5.390, 23.189 False
163.622, 129.411, 5.423, 23.222 False
163.440, 129.413, 5.459, 23.255 False
163.256, 129.415, 5.498, 23.288 False
163.072, 129.418, 5.535, 23.321 False
162.886, 129.420, 5.570, 23.354 False
162.699, 129.422, 5.600, 23.387 False
162.512, 129.425, 5.625, 23.420 False
162.324, 129.427, 5.645, 23.453 False
162.135, 129.429, 5.659, 23.486 False
161.946, 129.431, 5.669, 23.519 False
161.757, 129.433, 5.674, 23.552 False
161.568, 129.436, 5.675, 23.585 False
161.379, 129.438, 5.672, 23.618 False
161.191, 129.440, 5.666, 23.651 False
161.002, 129.442, 5.656, 23.684 False
160.814, 129.444, 5.644, 23.717 False
160.627, 129.447, 5.630, 23.750 False
160.440, 129.449, 5.614, 23.783 False
160.253, 129.451, 5.595, 23.816 False
160.067, 129.453, 5.576, 23.849 False
159.882, 129.455, 5.554, 23.882 False
159.698, 129.457, 5.531, 23.915 False
159.514, 129.459, 5.508, 23.948 False
159.331, 129.461, 5.485, 23.981 False
159.149, 129.463, 5.465, 24.014 False
158.968, 129.465, 5.448, 24.047 False
158.786, 129.467, 5.438, 24.080 False
158.605, 129.469, 5.434, 24.113 False
158.424, 129.471, 5.440, 24.146 False
158.242, 129.472, 5.455, 24.179 False
158.059, 129.474, 5.480, 24.212 False
157.875, 129.476, 5.512, 24.245 False
157.690, 129.478, 5.549, 24.278 False
157.504, 129.480, 5.587, 24.311 False
157.317, 129.482, 5.624, 24.344 False
157.128, 129.484, 5.655, 24.377 False
156.939, 129.485, 5.683, 24.410 False
156.749, 129.487, 5.705, 24.443 False
156.558, 129.489, 5.722, 24.476 False
156.367, 129.491, 5.734, 24.509 False
156.176, 129.493, 5.742, 24.542 False
155.984, 129.494, 5.745, 24.575 False
155.793, 129.495, 5.744, 24.608 False
155.602, 129.497, 5.740, 24.641 False
155.411, 129.499, 5.732, 24.674 False
155.220, 129.500, 5.721, 24.707 False
155.030, 129.502, 5.706, 24.740 False
154.840, 129.503, 5.690, 24.773 False
154.651, 129.505, 5.671, 24.806 False
154.463, 129.506, 5.651, 24.839 False
154.275, 129.508, 5.628, 24.872 False
154.089, 129.509, 5.605, 24.905 False
153.903, 129.510, 5.581, 24.938 False
153.717, 129.512, 5.559, 24.971 False
153.533, 129.513, 5.539, 25.004 False
153.349, 129.515, 5.523, 25.037 False
153.165, 129.516, 5.512, 25.070 False
152.981, 129.517, 5.509, 25.103 False
152.797, 129.519, 5.515, 25.136 False
152.613, 129.520, 5.530, 25.169 False
152.428, 129.521, 5.555, 25.202 False
152.241, 129.522, 5.586, 25.235 False
152.054, 129.524, 5.622, 25.268 False
151.865, 129.525, 5.660, 25.301 False
151.675, 129.526, 5.697, 25.334 False
151.484, 129.527, 5.729, 25.367 False
151.293, 129.529, 5.756, 25.400 False
151.100, 129.530, 5.777, 25.433 False
150.907, 129.531, 5.793, 25.466 False
150.714, 129.532, 5.803, 25.499 False
150.520, 129.534, 5.809, 25.532 False
150.326, 129.535, 5.811, 25.565 False
150.133, 129.536, 5.809, 25.598 False
149.940, 129.537, 5.803, 25.631 False
149.747, 129.538, 5.794, 25.664 False
149.554, 129.539, 5.781, 25.697 False
149.362, 129.540, 5.766, 25.730 False
149.170, 129.541, 5.748, 25.763 False
148.979, 129.542, 5.728, 25.796 False
148.789, 129.543, 5.707, 25.829 False
148.600, 129.544, 5.682, 25.862 False
148.411, 129.545, 5.658, 25.895 False
148.223, 129.546, 5.631, 25.928 False
148.037, 129.547, 5.605, 25.961 False
147.851, 129.548, 5.578, 25.994 False
147.665, 129.549, 5.556, 26.027 False
147.481, 129.550, 5.538, 26.060 False
147.296, 129.550, 5.525, 26.093 False
147.112, 129.550, 5.521, 26.126 False
146.928, 129.551, 5.525, 26.159 False
146.743, 129.551, 5.539, 26.192 False
146.558, 129.552, 5.562, 26.225 False
146.372, 129.553, 5.592, 26.258 False
146.184, 129.553, 5.627, 26.291 False
145.995, 129.554, 5.663, 26.324 False
145.805, 129.554, 5.698, 26.357 False
145.614, 129.555, 5.730, 26.390 False
145.422, 129.555, 5.756, 26.423 False
145.230, 129.556, 5.777, 26.456 False
145.037, 129.556, 5.793, 26.489 False
144.843, 129.557, 5.803, 26.522 False
144.650, 129.557, 5.809, 26.555 False
144.456, 129.558, 5.811, 26.588 False
144.263, 129.558, 5.808, 26.621 False
144.069, 129.559, 5.802, 26.654 False
143.876, 129.559, 5.793, 26.687 False
143.684, 129.560, 5.780, 26.720 False
143.491, 129.560, 5.765, 26.753 False
143.300, 129.561, 5.747, 26.786 False
143.109, 129.561, 5.727, 26.819 False
142.919, 129.561, 5.705, 26.852 False
142.730, 129.562, 5.682, 26.885 False
142.541, 129.562, 5.656, 26.918 False
142.353, 129.562, 5.631, 26.951 False
142.166, 129.563, 5.606, 26.984 False
141.980, 129.563, 5.585, 27.017 False
141.794, 129.563, 5.567, 27.050 False
141.609, 129.564, 5.555, 27.083 False
141.424, 129.564, 5.552, 27.116 False
141.239, 129.564, 5.557, 27.149 False
141.053, 129.564, 5.572, 27.182 False
140.867, 129.564, 5.594, 27.215 False
140.679, 129.565, 5.625, 27.248 False
140.490, 129.565, 5.659, 27.281 False
140.300, 129.565, 5.695, 27.314 False
140.109, 129.565, 5.730, 27.347 False
139.917, 129.565, 5.761, 27.380 False
139.724, 129.566, 5.788, 27.413 False
139.531, 129.566, 5.809, 27.446 False
139.337, 129.566, 5.824, 27.479 False
139.142, 129.566, 5.834, 27.512 False
138.948, 129.566, 5.840, 27.545 False
138.753, 129.566, 5.841, 27.578 False
138.559, 129.566, 5.838, 27.611 False
138.364, 129.566, 5.832, 27.644 False
138.170, 129.566, 5.822, 27.677 False
137.977, 129.567, 5.809, 27.710 False
137.784, 129.567, 5.793, 27.743 False
137.591, 129.567, 5.775, 27.776 False
137.399, 129.567, 5.755, 27.809 False
137.208, 129.567, 5.732, 27.842 False
137.018, 129.567, 5.709, 27.875 False
136.829, 129.567, 5.682, 27.908 False
136.640, 129.567, 5.656, 27.941 False
136.452, 129.567, 5.629, 27.974 False
136.266, 129.567, 5.603, 28.007 False
136.080, 129.566, 5.579, 28.040 False
135.894, 129.566, 5.560, 28.073 False
135.709, 129.566, 5.548, 28.106 False
135.524, 129.566, 5.543, 28.139 False
135.339, 129.566, 5.547, 28.172 False
135.154, 129.566, 5.559, 28.205 False
134.968, 129.566, 5.581, 28.238 False
134.781, 129.566, 5.610, 28.271 False
134.593, 129.566, 5.643, 28.304 False
134.403, 129.566, 5.676, 28.337 False
134.213, 129.565, 5.704, 28.370 False
134.023, 129.565, 5.719, 28.403 False
133.832, 129.565, 5.711, 28.436 False
133.643, 129.565, 5.680, 28.469 False
133.455, 129.565, 5.629, 28.502 False
133.269, 129.565, 5.560, 28.535 False
133.087, 129.564, 5.476, 28.568 False
132.907, 129.564, 5.378, 28.601 False
132.732, 129.564, 5.268, 28.634 False
132.560, 129.564, 5.146, 28.667 False
132.393, 129.564, 5.015, 28.700 False
132.230, 129.563, 4.870, 28.733 False
132.072, 129.563, 4.711, 28.766 False
131.920, 129.563, 4.551, 28.799 False
131.773, 129.562, 4.392, 28.832 False
131.631, 129.562, 4.233, 28.865 False
131.495, 129.562, 4.077, 28.898 False
131.363, 129.561, 3.923, 28.931 False
131.237, 129.561, 3.777, 28.964 False
131.115, 129.561, 3.643, 28.997 False
130.997, 129.560, 3.510, 29.030 False
130.883, 129.560, 3.391, 29.063 False
130.773, 129.558, 3.268, 29.096 False
130.667, 129.558, 3.162, 29.129 False
130.564, 129.557, 3.061, 29.162 False
130.464, 129.557, 2.960, 29.195 False
130.368, 129.556, 2.861, 29.228 False
130.275, 129.556, 2.763, 29.261 False
130.185, 129.555, 2.667, 29.294 False
130.098, 129.555, 2.573, 29.327 False
130.014, 129.554, 2.482, 29.360 False
129.934, 129.554, 2.394, 29.393 False
129.856, 129.553, 2.308, 29.426 False
129.781, 129.553, 2.225, 29.459 False
129.708, 129.551, 2.144, 29.492 False
129.639, 129.551, 2.066, 29.525 False
129.571, 129.550, 1.991, 29.558 False
129.507, 129.550, 1.919, 29.591 False
129.444, 129.549, 1.849, 29.624 False
129.384, 129.549, 1.781, 29.657 False
129.326, 129.549, 1.716, 29.690 False
129.270, 129.548, 1.654, 29.723 False
129.216, 129.548, 1.593, 29.756 False
129.165, 129.548, 1.535, 29.789 False
129.115, 129.547, 1.479, 29.822 False
129.067, 129.547, 1.425, 29.855 False
129.020, 129.546, 1.372, 29.888 False
128.975, 129.546, 1.322, 29.921 False
128.932, 129.546, 1.274, 29.954 False
128.891, 129.546, 1.227, 29.987 False
128.851, 129.544, 1.181, 30.020 False
128.813, 129.544, 1.138, 30.053 False
128.775, 129.544, 1.096, 30.086 False
128.740, 129.543, 1.056, 30.119 False
128.705, 129.543, 1.018, 30.152 False
128.673, 129.543, 0.951, 30.185 False
128.643, 129.543, 0.878, 30.218 False
128.616, 129.542, 0.816, 30.251 False
128.590, 129.542, 0.764, 30.284 False
128.565, 129.542, 0.723, 30.317 False
128.542, 129.542, 0.688, 30.350 False
128.520, 129.542, 0.658, 30.383 False
128.498, 129.541, 0.633, 30.416 False
128.477, 129.541, 0.627, 30.449 False
128.456, 129.541, 0.639, 30.482 False
128.433, 129.541, 0.653, 30.515 False
128.411, 129.541, 0.672, 30.548 False
128.387, 129.541, 0.722, 30.581 False
128.359, 129.540, 0.848, 30.614 False
128.325, 129.540, 1.033, 30.647 False
128.285, 129.540, 1.165, 30.680 False
128.245, 129.540, 1.215, 30.713 False
128.203, 129.539, 1.265, 30.746 False
128.158, 129.539, 1.343, 30.779 False
128.110, 129.539, 1.463, 30.812 False
128.056, 129.538, 1.632, 30.845 False
127.997, 129.538, 1.801, 30.878 False
127.932, 129.537, 1.963, 30.911 False
127.862, 129.537, 2.119, 30.944 False
127.786, 129.536, 2.276, 30.977 False
127.706, 129.536, 2.434, 31.010 False
127.620, 129.535, 2.594, 31.043 False
127.529, 129.535, 2.754, 31.076 False
127.433, 129.534, 2.915, 31.109 False
127.331, 129.534, 3.076, 31.142 False
127.224, 129.534, 3.238, 31.175 False
127.112, 129.533, 3.400, 31.208 False
126.994, 129.533, 3.562, 31.241 False
126.871, 129.532, 3.724, 31.274 False
126.743, 129.531, 3.885, 31.307 False
126.609, 129.530, 4.045, 31.340 False
126.470, 129.530, 4.204, 31.373 False
126.326, 129.529, 4.362, 31.406 False
126.176, 129.528, 4.519, 31.439 False
126.022, 129.527, 4.670, 31.472 False
125.862, 129.526, 4.815, 31.505 False
125.699, 129.525, 4.948, 31.538 False
125.531, 129.524, 5.071, 31.571 False
125.359, 129.524, 5.181, 31.604 False
125.184, 129.523, 5.277, 31.637 False
125.007, 129.522, 5.360, 31.670 False
124.827, 129.521, 5.430, 31.703 False
124.645, 129.520, 5.489, 31.736 False
124.461, 129.519, 5.538, 31.769 False
124.276, 129.518, 5.578, 31.802 False
124.090, 129.517, 5.612, 31.835 False
123.903, 129.516, 5.638, 31.868 False
123.716, 129.515, 5.655, 31.901 False
123.528, 129.514, 5.657, 31.934 False
123.340, 129.513, 5.654, 31.967 False
123.153, 129.512, 5.651, 32.000 False
122.965, 129.511, 5.653, 32.033 False
122.777, 129.510, 5.656, 32.066 False
122.589, 129.509, 5.660, 32.099 False
122.400, 129.508, 5.663, 32.132 False
122.212, 129.508, 5.666, 32.165 False
122.023, 129.508, 5.666, 32.198 False
121.835, 129.507, 5.665, 32.231 False
121.646, 129.506, 5.660, 32.264 False
121.458, 129.506, 5.655, 32.297 False
121.270, 129.505, 5.646, 32.330 False
121.083, 129.504, 5.636, 32.363 False
120.895, 129.505, 5.623, 32.396 False
120.708, 129.504, 5.610, 32.429 False
120.522, 129.504, 5.593, 32.462 False
120.336, 129.504, 5.576, 32.495 False
120.151, 129.503, 5.557, 32.528 False
119.967, 129.503, 5.537, 32.561 False
119.783, 129.502, 5.515, 32.594 False
119.600, 129.502, 5.492, 32.627 False
119.418, 129.501, 5.468, 32.660 False
119.236, 129.501, 5.443, 32.693 False
119.056, 129.501, 5.417, 32.726 False
118.876, 129.500, 5.391, 32.759 False
118.697, 129.500, 5.363, 32.792 False
118.519, 129.499, 5.335, 32.825 False
118.342, 129.499, 5.306, 32.858 False
118.166, 129.499, 5.277, 32.891 False
117.991, 129.498, 5.246, 32.924 False
117.817, 129.498, 5.216, 32.957 False
117.644, 129.498, 5.185, 32.990 False
117.472, 129.497, 5.154, 33.023 False
117.301, 129.497, 5.122, 33.056 False
117.131, 129.497, 5.091, 33.089 False
116.963, 129.496, 5.059, 33.122 False
116.795, 129.496, 5.028, 33.155 False
116.628, 129.496, 4.995, 33.188 False
116.462, 129.495, 4.990, 33.221 False
116.295, 129.495, 4.982, 33.254 False
116.130, 129.495, 4.964, 33.287 False
115.965, 129.494, 4.935, 33.320 False
115.801, 129.494, 4.903, 33.353 False
115.639, 129.494, 4.869, 33.386 False
115.477, 129.493, 4.835, 33.419 False
115.317, 129.493, 4.801, 33.452 False
115.158, 129.493, 4.768, 33.485 False
115.000, 129.493, 4.734, 33.518 False
114.843, 129.492, 4.702, 33.551 False
114.687, 129.492, 4.668, 33.584 False
114.532, 129.492, 4.636, 33.617 False
114.379, 129.492, 4.603, 33.650 False
114.226, 129.491, 4.572, 33.683 False
114.075, 129.491, 4.540, 33.716 False
113.924, 129.491, 4.509, 33.749 False
113.775, 129.491, 4.467, 33.782 False
113.628, 129.491, 4.401, 33.815 False
113.483, 129.491, 4.317, 33.848 False
113.342, 129.490, 4.219, 33.881 False
113.205, 129.490, 4.110, 33.914 False
113.071, 129.490, 3.994, 33.947 False
112.942, 129.490, 3.875, 33.980 False
112.816, 129.490, 3.754, 34.013 False
112.695, 129.490, 3.633, 34.046 False
112.577, 129.490, 3.513, 34.079 False
112.463, 129.489, 3.394, 34.112 False
112.353, 129.489, 3.278, 34.145 False
112.247, 129.489, 3.164, 34.178 False
112.145, 129.489, 3.052, 34.211 False
112.046, 129.489, 2.944, 34.244 False
111.951, 129.489, 2.839, 34.277 False
111.859, 129.489, 2.736, 34.310 False
111.770, 129.489, 2.638, 34.343 False
111.685, 129.489, 2.542, 34.376 False
111.602, 129.489, 2.449, 34.409 False
111.523, 129.489, 2.360, 34.442 False
111.446, 129.489, 2.274, 34.475 False
111.372, 129.489, 2.191, 34.508 False
111.301, 129.490, 2.109, 34.541 False
111.233, 129.490, 2.032, 34.574 False
111.167, 129.490, 1.958, 34.607 False
111.103, 129.490, 1.886, 34.640 False
111.042, 129.490, 1.817, 34.673 False
110.982, 129.490, 1.750, 34.706 False
110.926, 129.490, 1.686, 34.739 False
110.871, 129.490, 1.624, 34.772 False
110.818, 129.490, 1.565, 34.805 False
110.767, 129.490, 1.507, 34.838 False
110.718, 129.490, 1.452, 34.871 False
110.671, 129.490, 1.399, 34.904 False
110.625, 129.490, 1.347, 34.937 False
110.581, 129.490, 1.298, 34.970 False
110.539, 129.490, 1.250, 35.003 False
110.498, 129.490, 1.205, 35.036 False
110.459, 129.490, 1.161, 35.069 False
110.421, 129.490, 1.118, 35.102 False
110.385, 129.490, 1.077, 35.135 False
110.350, 129.490, 1.038, 35.168 False
110.316, 129.490, 1.000, 35.201 False
110.283, 129.490, 0.963, 35.234 False
110.252, 129.490, 0.928, 35.267 False
110.222, 129.490, 0.894, 35.300 False
110.193, 129.490, 0.861, 35.333 False
110.165, 129.490, 0.830, 35.366 False
110.138, 129.490, 0.799, 35.399 False
110.112, 129.490, 0.770, 35.432 False
110.086, 129.490, 0.742, 35.465 False
110.062, 129.490, 0.715, 35.498 False
110.039, 129.490, 0.689, 35.531 False
110.017, 129.490, 0.663, 35.564 False
109.995, 129.490, 0.639, 35.597 False
109.974, 129.490, 0.616, 35.630 False
109.954, 129.490, 0.593, 35.663 False
109.935, 129.490, 0.572, 35.696 False
109.916, 129.490, 0.551, 35.729 False
109.898, 129.490, 0.531, 35.762 False
109.881, 129.490, 0.511, 35.795 False
109.864, 129.490, 0.493, 35.828 False
109.848, 129.490, 0.475, 35.861 False
109.833, 129.490, 0.457, 35.894 False
109.818, 129.490, 0.440, 35.927 False
109.803, 129.490, 0.423, 35.960 False
109.790, 129.490, 0.408, 35.993 False
109.776, 129.490, 0.393, 36.026 False
109.763, 129.490, 0.379, 36.059 False
109.751, 129.490, 0.365, 36.092 False
109.739, 129.490, 0.352, 36.125 False
109.728, 129.490, 0.339, 36.158 False
109.717, 129.490, 0.327, 36.191 False
109.706, 129.490, 0.315, 36.224 False
109.696, 129.490, 0.303, 36.257 False
109.686, 129.490, 0.292, 36.290 False
109.676, 129.490, 0.281, 36.323 False
109.667, 129.490, 0.271, 36.356 False
109.658, 129.490, 0.261, 36.389 False
109.650, 129.490, 0.252, 36.422 False
109.642, 129.490, 0.243, 36.455 False
109.634, 129.490, 0.234, 36.488 False
109.626, 129.490, 0.225, 36.521 False
109.619, 129.490, 0.217, 36.554 False
109.612, 129.490, 0.209, 36.587 False
109.605, 129.490, 0.201, 36.620 False
109.598, 129.490, 0.194, 36.653 False
109.592, 129.490, 0.187, 36.686 False
109.586, 129.490, 0.180, 36.719 False
109.580, 129.490, 0.173, 36.752 False
109.574, 129.490, 0.167, 36.785 False
109.569, 129.490, 0.161, 36.818 False
109.564, 129.490, 0.155, 36.851 False
109.559, 129.490, 0.149, 36.884 False
109.554, 129.490, 0.144, 36.917 False
109.549, 129.490, 0.139, 36.950 False
109.545, 129.490, 0.134, 36.983 False
109.540, 129.490, 0.129, 37.016 False
109.536, 129.490, 0.124, 37.049 False
109.532, 129.490, 0.119, 37.082 False
109.528, 129.490, 0.115, 37.115 False
109.524, 129.490, 0.111, 37.148 False
109.521, 129.490, 0.107, 37.181 False
109.517, 129.490, 0.103, 37.214 False
109.514, 129.490, 0.099, 37.247 False
109.511, 129.490, 0.096, 37.280 False
109.508, 129.490, 0.092, 37.313 False
109.505, 129.490, 0.089, 37.346 False
109.502, 129.490, 0.085, 37.379 False
109.499, 129.490, 0.082, 37.412 False
109.496, 129.490, 0.079, 37.445 False
109.494, 129.490, 0.076, 37.478 False
109.491, 129.490, 0.074, 37.511 False
109.489, 129.490, 0.071, 37.544 False
109.487, 129.490, 0.068, 37.577 False
109.484, 129.490, 0.066, 37.610 False
109.483, 129.490, 0.007, 37.643 False
109.482, 129.490, 0.037, 37.676 False
109.481, 129.490, 0.033, 37.709 False
109.480, 129.490, 0.029, 37.742 False
109.479, 129.490, 0.027, 37.775 False
109.478, 129.490, 0.026, 37.808 False
109.478, 129.490, 0.028, 37.841 False
109.476, 129.490, 0.038, 37.874 False
109.472, 129.490, 0.153, 37.907 False
109.463, 129.490, 0.269, 37.940 False
109.450, 129.490, 0.422, 37.973 False
109.433, 129.490, 0.532, 38.006 False
109.410, 129.490, 0.659, 38.039 False
109.381, 129.490, 0.923, 38.072 False
109.342, 129.490, 1.174, 38.105 False
109.296, 129.490, 1.395, 38.138 False
109.243, 129.490, 1.599, 38.171 False
109.184, 129.490, 1.790, 38.204 False
109.119, 129.490, 1.973, 38.237 False
109.048, 129.490, 2.151, 38.270 False
108.971, 129.490, 2.325, 38.303 False
108.889, 129.490, 2.496, 38.336 False
108.801, 129.490, 2.665, 38.369 False
108.708, 129.491, 2.827, 38.402 False
108.610, 129.492, 2.968, 38.435 False
108.509, 129.492, 3.065, 38.468 False
108.406, 129.492, 3.112, 38.501 False
108.303, 129.492, 3.121, 38.534 False
108.200, 129.492, 3.102, 38.567 False
108.099, 129.492, 3.062, 38.600 False
108.000, 129.492, 3.007, 38.633 False
107.903, 129.492, 2.941, 38.666 False
107.808, 129.492, 2.868, 38.699 False
107.716, 129.492, 2.790, 38.732 False
107.626, 129.492, 2.709, 38.765 False
107.539, 129.492, 2.626, 38.798 False
107.454, 129.492, 2.542, 38.831 False
107.373, 129.492, 2.459, 38.864 False
107.294, 129.492, 2.376, 38.897 False
107.217, 129.492, 2.294, 38.930 False
107.143, 129.492, 2.214, 38.963 False
107.072, 129.492, 2.136, 38.996 False
107.003, 129.492, 2.060, 39.029 False
106.937, 129.492, 1.986, 39.062 False
106.873, 129.492, 1.914, 39.095 False
106.811, 129.492, 1.845, 39.128 False
106.751, 129.492, 1.778, 39.161 False
106.694, 129.492, 1.713, 39.194 False
106.638, 129.492, 1.650, 39.227 False
106.585, 129.492, 1.590, 39.260 False
106.533, 129.494, 1.525, 39.293 False
106.484, 129.499, 1.460, 39.326 False
106.437, 129.506, 1.392, 39.359 False
106.393, 129.514, 1.323, 39.392 False
106.351, 129.524, 1.252, 39.425 False
106.311, 129.536, 1.181, 39.458 False
106.274, 129.549, 1.109, 39.491 False
106.240, 129.563, 1.036, 39.524 False
106.208, 129.579, 0.962, 39.557 False
106.179, 129.596, 0.888, 39.590 False
106.154, 129.614, 0.799, 39.623 False
106.132, 129.630, 0.697, 39.656 False
106.112, 129.647, 0.637, 39.689 False
106.093, 129.662, 0.590, 39.722 False
106.076, 129.677, 0.548, 39.755 False
106.061, 129.692, 0.511, 39.788 False
106.046, 129.705, 0.478, 39.821 False
106.032, 129.718, 0.448, 39.854 False
106.020, 129.731, 0.421, 39.887 False
106.008, 129.742, 0.396, 39.920 False
105.997, 129.754, 0.372, 39.953 False
105.986, 129.764, 0.350, 39.986 False
105.977, 129.774, 0.328, 40.019 False
105.967, 129.784, 0.308, 40.052 False
105.959, 129.793, 0.287, 40.085 False
105.951, 129.802, 0.272, 40.118 False
105.944, 129.810, 0.250, 40.151 False
105.937, 129.817, 0.249, 40.184 False
105.929, 129.826, 0.268, 40.217 False
105.921, 129.834, 0.280, 40.250 False
105.913, 129.843, 0.286, 40.283 False
105.905, 129.853, 0.287, 40.316 False
105.897, 129.862, 0.287, 40.349 False
105.890, 129.871, 0.284, 40.382 False
105.882, 129.880, 0.280, 40.415 False
105.875, 129.889, 0.276, 40.448 False
105.868, 129.897, 0.271, 40.481 False
105.861, 129.906, 0.265, 40.514 False
105.854, 129.914, 0.258, 40.547 False
105.847, 129.922, 0.252, 40.580 False
105.841, 129.930, 0.244, 40.613 False
105.835, 129.938, 0.236, 40.646 False
105.829, 129.946, 0.229, 40.679 False
105.824, 129.953, 0.221, 40.712 False
105.818, 129.960, 0.214, 40.745 False
105.813, 129.967, 0.207, 40.778 False
105.808, 129.973, 0.200, 40.811 False
105.803, 129.980, 0.193, 40.844 False
105.799, 129.986, 0.187, 40.877 False
105.794, 129.992, 0.182, 40.910 False
105.790, 129.998, 0.176, 40.943 False
105.786, 130.003, 0.170, 40.976 False
105.781, 130.009, 0.165, 41.009 False
105.778, 130.014, 0.159, 41.042 False
105.774, 130.019, 0.154, 41.075 False
105.770, 130.024, 0.149, 41.108 False
105.767, 130.029, 0.144, 41.141 False
105.763, 130.033, 0.140, 41.174 False
105.760, 130.038, 0.135, 41.207 False
105.757, 130.042, 0.130, 41.240 False
105.754, 130.046, 0.126, 41.273 False
105.752, 130.049, 0.054, 41.306 False
105.750, 130.051, 0.043, 41.339 False
105.749, 130.052, 0.035, 41.372 False
105.749, 130.053, 0.027, 41.405 False
105.748, 130.055, 0.021, 41.438 False
105.747, 130.056, 0.019, 41.471 False
105.747, 130.057, 0.015, 41.504 False
105.746, 130.057, 0.016, 41.537 False
105.746, 130.058, 0.015, 41.570 False
105.745, 130.059, 0.012, 41.603 False
105.744, 130.060, 0.010, 41.636 False
105.743, 130.060, 0.008, 41.669 False
105.743, 130.061, 0.009, 41.702 False
105.742, 130.061, 0.010, 41.735 False
105.741, 130.062, 0.013, 41.768 False
105.740, 130.062, 0.016, 41.801 False
105.738, 130.062, 0.019, 41.834 False
105.737, 130.063, 0.023, 41.867 False
105.735, 130.063, 0.034, 41.900 False
105.734, 130.063, 0.036, 41.933 False
105.732, 130.063, 0.037, 41.966 False
105.729, 130.063, 0.059, 41.999 False
105.727, 130.062, 0.056, 42.032 False
105.726, 130.062, 0.052, 42.065 False
105.724, 130.062, 0.049, 42.098 False
105.722, 130.062, 0.047, 42.131 False
105.720, 130.061, 0.045, 42.164 False
105.719, 130.061, 0.045, 42.197 False
105.717, 130.060, 0.045, 42.230 False
105.715, 130.060, 0.046, 42.263 False
105.714, 130.059, 0.046, 42.296 False
105.712, 130.059, 0.051, 42.329 False
105.709, 130.057, 0.077, 42.362 False
105.705, 130.057, 0.112, 42.395 False
105.700, 130.055, 0.105, 42.428 False
105.696, 130.054, 0.096, 42.461 False
105.692, 130.053, 0.114, 42.494 False
105.687, 130.052, 0.124, 42.527 False
105.682, 130.050, 0.124, 42.560 False
105.678, 130.049, 0.115, 42.593 False
105.674, 130.048, 0.126, 42.626 False
105.669, 130.048, 0.119, 42.659 False
105.664, 130.048, 0.153, 42.692 False
105.659, 130.048, 0.150, 42.725 False
105.654, 130.049, 0.136, 42.758 False
105.650, 130.051, 0.130, 42.791 False
105.645, 130.053, 0.163, 42.824 False
105.639, 130.055, 0.188, 42.857 False
105.633, 130.058, 0.197, 42.890 False
105.627, 130.061, 0.195, 42.923 False
105.621, 130.065, 0.191, 42.956 False
105.616, 130.068, 0.196, 42.989 False
105.611, 130.072, 0.168, 43.022 False
105.605, 130.076, 0.192, 43.055 False
105.600, 130.079, 0.193, 43.088 False
105.594, 130.082, 0.194, 43.121 False
105.587, 130.084, 0.202, 43.154 False
105.581, 130.086, 0.189, 43.187 False
105.575, 130.087, 0.174, 43.220 False
105.569, 130.089, 0.197, 43.253 False
105.561, 130.090, 0.232, 43.286 False
105.553, 130.091, 0.222, 43.319 False
105.546, 130.091, 0.213, 43.352 False
105.539, 130.091, 0.194, 43.385 False
105.531, 130.092, 0.210, 43.418 False
105.524, 130.093, 0.209, 43.451 False
105.517, 130.094, 0.192, 43.484 False
105.510, 130.096, 0.180, 43.517 False
105.505, 130.098, 0.165, 43.550 False
105.499, 130.101, 0.165, 43.583 False
105.492, 130.104, 0.231, 43.616 False
105.484, 130.108, 0.276, 43.649 False
105.474, 130.114, 0.350, 43.682 False
105.461, 130.118, 0.402, 43.715 False
105.447, 130.123, 0.434, 43.748 False
105.433, 130.126, 0.453, 43.781 False
105.418, 130.130, 0.461, 43.814 False
105.403, 130.132, 0.439, 43.847 False
105.389, 130.134, 0.389, 43.880 False
105.378, 130.136, 0.352, 43.913 False
